Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
1039,2000,Mocus,Priest,Gehennas,211 - 185,53%
1039,2000,Sintrabajo,Paladin,Venoxis,180 - 161,53%
1039,2000,Aeryxx,Shaman,Venoxis,176 - 158,53%
1039,2000,Jtp,Paladin,Earthshaker,110 - 101,52%
1039,2000,Saltypen,Priest,Venoxis,164 - 151,52%
1039,2000,Katsuya,DeathKnight,Venoxis,164 - 151,52%
1039,2000,Ghrytz,Warrior,Venoxis,167 - 154,52%
1052,1999,Makcie,Shaman,Gehennas,52 - 22,70%
1052,1999,Ranond,Mage,Firemaw,111 - 86,56%
1052,1999,Yuuge,Warrior,Earthshaker,79 - 66,54%
1052,1999,Avender,Warlock,Gehennas,63 - 53,54%
1056,1998,Ráiku,Mage,Firemaw,54 - 24,69%
1056,1998,Koboqtx,Shaman,Gehennas,146 - 95,61%
1056,1998,Woopsu,Shaman,Gehennas,205 - 152,57%
1056,1998,Ládyinplague,DeathKnight,Everlook,94 - 73,56%
1056,1998,Harlat,Shaman,Pyrewood Village,107 - 88,55%
1056,1998,Xelat,Mage,Pyrewood Village,107 - 88,55%
1056,1998,Secondtricks,Warrior,Pyrewood Village,107 - 88,55%
1056,1998,Moonhi,Paladin,Pyrewood Village,119 - 101,54%
1064,1997,Mcmxcii,Shaman,Firemaw,40 - 20,67%
1064,1997,Nofeär,Priest,Mandokir,88 - 66,57%
1064,1997,Orcarn,DeathKnight,Mograine,103 - 81,56%
1064,1997,Vîto,Warrior,Mograine,82 - 67,55%
1068,1996,Essan,Shaman,Sulfuron,92 - 45,67%
1068,1996,Habiby,Druid,Sulfuron,56 - 31,64%
1068,1996,Jaimer,Shaman,Gehennas,56 - 32,64%
1068,1996,Ñæ,DeathKnight,Firemaw,82 - 48,63%
1068,1996,Meganshockx,Shaman,Firemaw,58 - 40,59%
1068,1996,Ghostdog,Warlock,Mandokir,129 - 108,54%
1074,1995,Ergohun,Hunter,Firemaw,43 - 27,61%
1074,1995,Vbex,Shaman,Gehennas,74 - 53,58%
1074,1995,Afgersii,Paladin,Mandokir,269 - 203,57%
1074,1995,Cjwx,,Golemagg,110 - 89,55%
1078,1994,Døugjudy,Druid,Mograine,83 - 45,65%
1078,1994,Massiveunit,Paladin,Firemaw,109 - 60,64%
1078,1994,Dwol,Priest,Sulfuron,56 - 34,62%
1078,1994,Vertéx,Warlock,Firemaw,65 - 40,62%
1078,1994,Kaptên,Warrior,Gehennas,147 - 143,51%
1083,1993,Vrutl,Shaman,Gehennas,80 - 36,69%
1083,1993,Nevox,Warlock,Firemaw,144 - 82,64%
1083,1993,Paxó,Warrior,Ashbringer,80 - 49,62%
1083,1993,Gixèr,Warrior,Firemaw,87 - 62,58%
1083,1993,Чипурра,Warrior,Flamegor,97 - 82,54%
1088,1992,Kepukka,Shaman,Firemaw,60 - 21,74%
1088,1992,Evolvepwp,Priest,Firemaw,92 - 61,60%
1088,1992,Qpidqx,Paladin,Gehennas,178 - 119,60%
1088,1992,Cromosomax,Paladin,Mandokir,154 - 123,56%
1088,1992,Lmz,Priest,Venoxis,139 - 112,55%
1088,1992,Tahusham,Shaman,Venoxis,137 - 115,54%
1088,1992,Funkynews,Warrior,Firemaw,115 - 113,50%
1095,1991,Popeyê,DeathKnight,Gehennas,130 - 54,71%
1095,1991,Kussann,Shaman,Gehennas,94 - 41,70%
1095,1991,Rothius,Warlock,Golemagg,76 - 44,63%
1095,1991,Adríann,Priest,Everlook,87 - 60,59%
1095,1991,Xogossipgirl,Shaman,Earthshaker,144 - 100,59%
1095,1991,Appleyàrd,Paladin,Firemaw,92 - 65,59%
1095,1991,Eisenfrieda,Shaman,Venoxis,46 - 34,58%
1095,1991,Zioner,Shaman,Gehennas,99 - 88,53%
1095,1991,Smoltwngurl,Shaman,Lakeshire,81 - 74,52%
1095,1991,Warlolk,Warlock,Gehennas,122 - 124,50%
1095,1991,Dragonlordx,Paladin,Gehennas,116 - 120,49%
1106,1990,Skîler,Shaman,Firemaw,88 - 40,69%
1106,1990,Aroeny,Warlock,Gehennas,91 - 42,68%
1106,1990,Boblebab,DeathKnight,Sulfuron,162 - 79,67%
1106,1990,Bÿa,Shaman,Sulfuron,95 - 50,66%
1106,1990,Ред,Warrior,Flamegor,50 - 36,58%
1106,1990,Phaynoz,Shaman,Mandokir,105 - 82,56%
1106,1990,Xâss,Mage,Lakeshire,119 - 99,55%
1113,1989,Myroxx,Paladin,Firemaw,49 - 23,68%
1113,1989,Jstyle,Paladin,Firemaw,55 - 29,65%
1113,1989,Akátsukí,Warrior,Firemaw,52 - 32,62%
1113,1989,Minikula,Paladin,Earthshaker,53 - 33,62%
1113,1989,Dwarfdlx,Hunter,Lakeshire,74 - 48,61%
1113,1989,Revx,Warrior,Thekal,53 - 40,57%
1113,1989,Acelle,Priest,Golemagg,99 - 80,55%
1113,1989,Gwydeon,Shaman,Earthshaker,139 - 129,52%
1121,1988,Ebmal,Shaman,Firemaw,115 - 89,56%
1121,1988,Kurokamí,DeathKnight,Mandokir,233 - 183,56%
1123,1987,Upyky,Priest,Sulfuron,59 - 34,63%
1123,1987,Suqii,Mage,Venoxis,63 - 37,63%
1123,1987,Skoces,Priest,Firemaw,82 - 53,61%
1123,1987,Hestpappa,Priest,Gehennas,67 - 44,60%
1123,1987,Sladewilson,Mage,Everlook,46 - 32,59%
1123,1987,Lafreak,Shaman,Gehennas,96 - 67,59%
1123,1987,Loccinovitch,Paladin,Sulfuron,73 - 55,57%
1123,1987,Prodotarr,Priest,Gehennas,70 - 60,54%
1123,1987,Luunom,Mage,Gehennas,70 - 60,54%
1123,1987,Сафеар,Priest,Flamegor,256 - 232,52%
1123,1987,Loomypompayo,Druid,Earthshaker,216 - 215,50%
1134,1986,Oxxie,DeathKnight,Earthshaker,82 - 18,82%
1134,1986,Klammebby,Shaman,Gehennas,88 - 40,69%
1134,1986,Youngmann,Warlock,Firemaw,55 - 44,56%
1134,1986,Andriyan,Paladin,Earthshaker,172 - 150,53%
1134,1986,Kimtaeyeon,Paladin,Firemaw,77 - 68,53%
1134,1986,Serkh,Warrior,Mandokir,107 - 97,52%
1134,1986,Randomheroxx,Priest,Firemaw,82 - 75,52%
1134,1986,Senny,Warrior,Firemaw,82 - 75,52%
1142,1985,Ewwyll,Paladin,Venoxis,103 - 50,67%
1142,1985,Cavítas,DeathKnight,Venoxis,135 - 75,64%
1142,1985,Fatflöp,Shaman,Firemaw,41 - 27,60%
1142,1985,Crvzdk,DeathKnight,Firemaw,189 - 137,58%
1142,1985,Cathouse,Shaman,Firemaw,144 - 114,56%
1147,1984,Çkn,Warrior,Gehennas,70 - 29,71%
1147,1984,Leekzý,Druid,Gehennas,74 - 35,68%
1147,1984,Jixô,Mage,Firemaw,47 - 23,67%
1147,1984,Yawnbear,Druid,Gehennas,86 - 49,64%
1147,1984,Zìo,DeathKnight,Gehennas,116 - 96,55%
1152,1983,Swoledin,Paladin,Gehennas,88 - 64,58%
1152,1983,Lenfear,Priest,Golemagg,69 - 52,57%
1152,1983,Сенттиэль,Paladin,Flamegor,228 - 201,53%
1152,1983,Oneyftw,Priest,Firemaw,114 - 109,51%
1156,1982,Gigaherz,Warlock,Firemaw,88 - 62,59%
1156,1982,Allyanax,DeathKnight,Firemaw,81 - 59,58%
1156,1982,Melphy,Priest,Firemaw,81 - 59,58%
1156,1982,Noflameofc,Warrior,Firemaw,81 - 59,58%
1156,1982,Lysbygger,Paladin,Firemaw,114 - 84,58%
1156,1982,Jellyroger,Warlock,Gehennas,55 - 42,57%
1156,1982,Prophacyx,Warrior,Earthshaker,120 - 96,56%
1156,1982,Вайлдфлекс,DeathKnight,Flamegor,200 - 174,53%
1164,1981,Whààzz,Rogue,Firemaw,42 - 16,72%
1164,1981,Resistancex,Warrior,Gehennas,61 - 26,70%
1164,1981,Lightavenger,Priest,Firemaw,113 - 87,56%
1167,1980,Disyo,Hunter,Gehennas,60 - 28,68%
1167,1980,Ltm,Priest,Venoxis,79 - 49,62%
1167,1980,Mysao,Paladin,Sulfuron,47 - 30,61%
1167,1980,Hirøshima,Shaman,Gehennas,90 - 60,60%
1167,1980,Mooncannon,Druid,Firemaw,135 - 109,55%
1167,1980,Folty,Paladin,Golemagg,89 - 85,51%
1173,1979,Zìø,Shaman,Gehennas,77 - 47,62%
1173,1979,Myem,Priest,Gehennas,113 - 79,59%
1173,1979,Scrÿÿm,Shaman,Golemagg,105 - 83,56%
1173,1979,Prodiu,DeathKnight,Gehennas,87 - 73,54%
1173,1979,Immuneman,Warrior,Thekal,169 - 158,52%
1173,1979,Antrikoscy,Shaman,Thekal,169 - 158,52%
1173,1979,Lavp,Priest,Thekal,99 - 99,50%
1180,1978,Blackfirezp,Priest,Firemaw,54 - 23,70%
1180,1978,Takeøff,Paladin,Auberdine,111 - 63,64%
1180,1978,Fotmrerol,Paladin,Firemaw,88 - 67,57%
1180,1978,Nerab,DeathKnight,Everlook,100 - 79,56%
1180,1978,Leyuki,Shaman,Firemaw,94 - 78,55%
1185,1977,Bigbluey,Shaman,Firemaw,68 - 27,72%
1185,1977,Willwindfury,Shaman,Transcendence,76 - 47,62%
1185,1977,Dayliex,Shaman,Firemaw,96 - 66,59%
1185,1977,Pedritó,Paladin,Golemagg,91 - 73,55%
1185,1977,Imbá,Hunter,Gehennas,88 - 72,55%
1185,1977,Lykkeë,Priest,Firemaw,103 - 85,55%
1185,1977,Viticusxrz,Warlock,Firemaw,70 - 64,52%
1192,1976,Zqi,Mage,Gehennas,75 - 32,70%
1192,1976,Eskepeto,Shaman,Firemaw,47 - 23,67%
1192,1976,Dogcat,Priest,Gehennas,42 - 21,67%
1192,1976,Shocknawe,Shaman,Pyrewood Village,88 - 45,66%
1192,1976,Qweqweqwe,Mage,Firemaw,66 - 45,59%
1192,1976,Sråñjë,Warlock,Firemaw,114 - 86,57%
1192,1976,Glusix,Paladin,Thekal,144 - 110,57%
1192,1976,Castoor,Shaman,Sulfuron,216 - 175,55%
1192,1976,Ggosling,Priest,Gehennas,92 - 76,55%
1192,1976,Sacroknight,DeathKnight,Gehennas,178 - 167,52%
1192,1976,Mossbit,Warlock,Ashbringer,60 - 60,50%
1203,1975,Flýn,Paladin,Firemaw,64 - 26,71%
1203,1975,Gìna,Paladin,Gehennas,64 - 34,65%
1203,1975,Rokhsan,Priest,Gehennas,46 - 29,61%
1203,1975,Monkéynews,Warrior,Firemaw,79 - 50,61%
1203,1975,Défragz,Paladin,Gehennas,58 - 39,60%
1203,1975,Вешалкка,Priest,Flamegor,199 - 138,59%
1203,1975,ßludz,Mage,Gehennas,94 - 67,58%
1203,1975,Gsø,Shaman,Gehennas,53 - 40,57%
1203,1975,Slickvic,Warrior,Gehennas,66 - 53,55%
1212,1974,Pulsing,Shaman,Gehennas,117 - 43,73%
1212,1974,Metabolic,Priest,Gehennas,121 - 80,60%
1212,1974,Ultimatelv,Warrior,Earthshaker,85 - 61,58%
1212,1974,Vadimirpytin,Druid,Firemaw,84 - 70,55%
1212,1974,Flies,Shaman,Gehennas,93 - 80,54%
1217,1973,Фукакой,Shaman,Flamegor,101 - 57,64%
1217,1973,Femaledkx,DeathKnight,Gehennas,69 - 46,60%
1217,1973,Mokkamaster,Priest,Earthshaker,91 - 64,59%
1217,1973,Ðadahw,Warrior,Golemagg,131 - 94,58%
1217,1973,Ketaminegirl,Shaman,Earthshaker,181 - 146,55%
1217,1973,Nanuka,Shaman,Venoxis,87 - 72,55%
1223,1972,Dkge,DeathKnight,Gehennas,60 - 25,71%
1223,1972,Fakexð,Warlock,Transcendence,120 - 82,59%
1223,1972,Nuclearblast,Warrior,Gehennas,55 - 44,56%
1223,1972,Xnatry,Druid,Firemaw,40 - 33,55%
1223,1972,Purgey,Shaman,Lakeshire,87 - 77,53%
1223,1972,Hotshock,Shaman,Venoxis,98 - 93,51%
1223,1972,Studxnt,Shaman,Firemaw,70 - 70,50%
1230,1971,Uselessps,Priest,Firemaw,48 - 27,64%
1230,1971,Kíngace,Paladin,Gehennas,137 - 89,61%
1230,1971,Sachikø,Priest,Firemaw,70 - 47,60%
1230,1971,Brynolph,Mage,Golemagg,69 - 54,56%
1230,1971,Thepurge,Shaman,Golemagg,95 - 80,54%
1235,1970,Nêxt,Paladin,Firemaw,48 - 19,72%
1235,1970,Sponsoredape,Priest,Gehennas,61 - 33,65%
1235,1970,Puffyx,Priest,Earthshaker,137 - 76,64%
1235,1970,Steckî,Warlock,Ashbringer,74 - 42,64%
1235,1970,Lumxlive,Shaman,Sulfuron,126 - 73,63%
1235,1970,Mangó,DeathKnight,Venoxis,69 - 49,58%
1235,1970,Archérz,Hunter,Firemaw,131 - 107,55%
1235,1970,Seerix,Warlock,Lakeshire,107 - 104,51%
1243,1969,Yàri,Priest,Transcendence,106 - 75,59%
1243,1969,Pressurebabe,Shaman,Pyrewood Village,52 - 51,50%
1245,1968,Nolòl,DeathKnight,Firemaw,57 - 22,72%
1245,1968,Pwrbottom,Paladin,Earthshaker,44 - 24,65%
1245,1968,Lamegodx,Paladin,Firemaw,76 - 49,61%
1245,1968,Yvashaman,Shaman,Firemaw,84 - 55,60%
1245,1968,Empathic,Priest,Venoxis,107 - 71,60%
1245,1968,Neszime,Warlock,Thekal,48 - 32,60%
1245,1968,Turtlehq,Warrior,Gehennas,51 - 36,59%
1245,1968,Dinopriest,Priest,Mograine,62 - 45,58%
1245,1968,Jaisy,Shaman,Earthshaker,189 - 149,56%
1254,1967,Kåluna,Shaman,Firemaw,109 - 49,69%
1254,1967,Skywalkerx,Shaman,Gehennas,39 - 25,61%
1254,1967,Himawarî,Shaman,Sulfuron,99 - 67,60%
1254,1967,Crackexe,DeathKnight,Sulfuron,99 - 67,60%
1254,1967,Doxqt,Priest,Sulfuron,115 - 81,59%
1254,1967,ßoomßox,Shaman,Firemaw,95 - 76,56%
1254,1967,Krmz,Priest,Gehennas,90 - 74,55%
1254,1967,Muleyox,Paladin,Venoxis,93 - 80,54%
1254,1967,Пведешёвка,DeathKnight,Flamegor,250 - 230,52%
1263,1966,Targow,Paladin,Firemaw,57 - 21,73%
1263,1966,Htx,Priest,Gehennas,62 - 26,70%
1263,1966,Mshx,Warrior,Sulfuron,73 - 43,63%
1263,1966,Stai,DeathKnight,Firemaw,69 - 47,59%
1263,1966,Sarottinger,Paladin,Golemagg,59 - 41,59%
1263,1966,Shefkata,Paladin,Firemaw,72 - 52,58%
1263,1966,Akioz,Priest,Venoxis,87 - 69,56%
1263,1966,Borismeister,Druid,Ashbringer,121 - 103,54%
1263,1966,Korleonex,Warlock,Firemaw,111 - 95,54%
1263,1966,Nawg,Priest,Pyrewood Village,60 - 57,51%
1273,1965,Avjdagey,Shaman,Mandokir,88 - 48,65%
1273,1965,Rgnaw,Warrior,Sulfuron,82 - 52,61%
1273,1965,Botaanik,Shaman,Firemaw,174 - 111,61%
1273,1965,Rozma,Warrior,Firemaw,99 - 68,59%
1277,1964,Chayneshaman,Shaman,Lakeshire,53 - 25,68%
1277,1964,Munakoiso,Warrior,Earthshaker,81 - 43,65%
1277,1964,Smorcc,Priest,Firemaw,84 - 54,61%
1277,1964,Creà,Warlock,Transcendence,67 - 45,60%
1277,1964,Vbxl,Priest,Gehennas,132 - 100,57%
1277,1964,Gos,Mage,Lakeshire,146 - 111,57%
1277,1964,Juicing,Paladin,Everlook,70 - 68,51%
1277,1964,Velcas,Paladin,Ashbringer,104 - 107,49%
1285,1963,Eyelol,Warlock,Earthshaker,55 - 34,62%
1285,1963,Tiffp,Paladin,Gehennas,79 - 55,59%
1285,1963,Nfo,Shaman,Firemaw,76 - 59,56%
1285,1963,Rehab,DeathKnight,Earthshaker,86 - 68,56%
1285,1963,Janbror,Hunter,Gehennas,102 - 84,55%
1285,1963,Firetale,Mage,Ashbringer,315 - 266,54%
1291,1962,Marcmb,Paladin,Thekal,87 - 44,66%
1291,1962,Дэвидолл,Paladin,Flamegor,198 - 167,54%
1291,1962,Rngmønster,Paladin,Gehennas,45 - 44,51%
1294,1961,Arzox,Mage,Gehennas,84 - 47,64%
1294,1961,Jdog,Warlock,Golemagg,78 - 46,63%
1294,1961,Laidbackpal,Paladin,Earthshaker,88 - 53,62%
1294,1961,Seedpreader,Druid,Mandokir,75 - 47,61%
1294,1961,Clinch,Priest,Gehennas,88 - 61,59%
1294,1961,Ownash,Paladin,Transcendence,59 - 45,57%
1294,1961,Oototemswtf,Shaman,Transcendence,98 - 76,56%
1294,1961,Zurgoo,Warrior,Golemagg,125 - 99,56%
1294,1961,Фэилот,Priest,Flamegor,110 - 98,53%
1294,1961,Thomasmore,Warrior,Firemaw,73 - 67,52%
1294,1961,Lomè,DeathKnight,Golemagg,117 - 110,52%
1294,1961,Zmt,Druid,Golemagg,135 - 128,51%
1294,1961,Чупанибрэ,Shaman,Flamegor,283 - 271,51%
1294,1961,Мэтьюспро,Paladin,Flamegor,230 - 237,49%
1294,1961,Робеспьерх,Warrior,Flamegor,206 - 223,48%
1309,1960,Élvanse,Priest,Mograine,63 - 26,71%
1309,1960,Шейкеер,Shaman,Flamegor,82 - 41,67%
1309,1960,Vyktor,Warlock,Mandokir,65 - 37,64%
1309,1960,Grunfeld,Shaman,Firemaw,146 - 85,63%
1309,1960,Leeory,Mage,Gehennas,135 - 98,58%
1309,1960,Mikasalol,Priest,Firemaw,70 - 51,58%
1309,1960,Zêw,DeathKnight,Firemaw,60 - 44,58%
1309,1960,Brucebannerr,Shaman,Venoxis,121 - 90,57%
1309,1960,Dinglberry,Paladin,Golemagg,134 - 102,57%
1309,1960,Haywan,Shaman,Ashbringer,57 - 44,56%
1309,1960,Rossko,Paladin,Gehennas,140 - 118,54%
1309,1960,Xeres,Shaman,Earthshaker,99 - 84,54%
1309,1960,Palaan,DeathKnight,Golemagg,141 - 159,47%
1322,1959,Gerdomdase,DeathKnight,Ashbringer,107 - 79,58%
1322,1959,Tranqz,Priest,Golemagg,112 - 95,54%
1322,1959,Shockuss,Shaman,Golemagg,82 - 73,53%
1325,1958,Fraudx,Warrior,Transcendence,69 - 49,58%
1325,1958,Vølle,Paladin,Ashbringer,161 - 126,56%
1325,1958,Obé,Warrior,Gehennas,80 - 67,54%
1325,1958,Jailbaitx,Shaman,Golemagg,119 - 111,52%
1329,1957,Reagi,Priest,Gehennas,64 - 44,59%
1329,1957,Nohannà,Paladin,Sulfuron,60 - 44,58%
1331,1956,Sàza,Mage,Firemaw,43 - 9,83%
1331,1956,Brooxz,Warrior,Gehennas,49 - 11,82%
1331,1956,Carmaister,Paladin,Mandokir,61 - 33,65%
1331,1956,Laroxia,Paladin,Venoxis,92 - 54,63%
1331,1956,Soccermomx,Paladin,Gehennas,97 - 57,63%
1331,1956,Jsor,Warlock,Gehennas,100 - 64,61%
1331,1956,Crystalx,Paladin,Golemagg,62 - 40,61%
1331,1956,Foxegodx,Rogue,Gehennas,60 - 42,59%
1331,1956,Ryaj,Warrior,Ashbringer,105 - 91,54%
1331,1956,Megadot,Warlock,Venoxis,158 - 137,54%
1331,1956,Xsi,Hunter,Sulfuron,76 - 67,53%
1331,1956,Grîzmo,Warlock,Sulfuron,107 - 97,52%
1343,1955,Hermandinho,Warlock,Gehennas,62 - 30,67%
1343,1955,Bôrîsbrêjchâ,Shaman,Venoxis,102 - 55,65%
1343,1955,Duckpond,Hunter,Firemaw,87 - 58,60%
1343,1955,Zylex,Hunter,Transcendence,48 - 34,59%
1343,1955,Slafs,Paladin,Ashbringer,139 - 111,56%
1343,1955,Issir,Hunter,Firemaw,59 - 51,54%
1343,1955,Ownige,Priest,Gehennas,145 - 131,53%
1343,1955,Wårbringer,DeathKnight,Gehennas,211 - 199,51%
1343,1955,Ðiønysus,Shaman,Gehennas,106 - 103,51%
1352,1954,Eroxxy,Druid,Venoxis,44 - 18,71%
1352,1954,Robzombí,DeathKnight,Firemaw,124 - 63,66%
1352,1954,Japadapadu,Druid,Lakeshire,57 - 30,66%
1352,1954,Cheekyy,Rogue,Firemaw,70 - 38,65%
1352,1954,Zârron,Paladin,Venoxis,41 - 23,64%
1352,1954,Creativz,DeathKnight,Sulfuron,127 - 72,64%
1352,1954,Sebhehe,Priest,Firemaw,119 - 71,63%
1352,1954,Alternathief,Shaman,Venoxis,104 - 64,62%
1352,1954,Nomuerofacil,Shaman,Mandokir,55 - 35,61%
1352,1954,Duckmahsick,Paladin,Gehennas,122 - 90,58%
1352,1954,Onegirlarmy,DeathKnight,Firemaw,89 - 71,56%
1352,1954,Миронья,Priest,Flamegor,66 - 53,55%
1352,1954,Nursing,Priest,Gehennas,301 - 261,54%
1365,1953,Perwyperwy,DeathKnight,Firemaw,99 - 53,65%
1365,1953,Tromtem,Shaman,Gehennas,75 - 51,60%
1365,1953,Wutlolx,Warrior,Firemaw,51 - 36,59%
1365,1953,Maycer,Warrior,Ashbringer,117 - 100,54%
1365,1953,Enoia,Paladin,Sulfuron,75 - 68,52%
1370,1952,Illeekzy,Priest,Gehennas,52 - 16,76%
1370,1952,Worldz,Hunter,Firemaw,94 - 44,68%
1370,1952,Daylie,Shaman,Firemaw,98 - 48,67%
1370,1952,Çyberz,Shaman,Gehennas,56 - 31,64%
1370,1952,Срувгараже,Druid,Flamegor,38 - 22,63%
1370,1952,Zerych,Shaman,Sulfuron,53 - 33,62%
1370,1952,Inferniøn,Warlock,Firemaw,76 - 50,60%
1370,1952,Lillijalol,Shaman,Gehennas,119 - 79,60%
1370,1952,Sunstory,Priest,Firemaw,79 - 55,59%
1370,1952,Mastalock,Warlock,Firemaw,163 - 131,55%
1370,1952,Scullyx,Druid,Golemagg,75 - 63,54%
1370,1952,Wackzyz,Priest,Firemaw,52 - 44,54%
1370,1952,Creepingdot,Warlock,Golemagg,122 - 117,51%
1383,1951,Blushx,Shaman,Everlook,39 - 18,68%
1383,1951,Abx,,Ashbringer,71 - 38,65%
1383,1951,Imblessed,Priest,Earthshaker,66 - 36,65%
1383,1951,Shocktlol,Shaman,Gehennas,155 - 88,64%
1383,1951,Mørkiodas,Priest,Lakeshire,70 - 48,59%
1383,1951,Ekteprest,Priest,Firemaw,113 - 83,58%
1383,1951,Fittbosse,Priest,Mograine,163 - 127,56%
1383,1951,Horvie,Priest,Golemagg,95 - 83,53%
1383,1951,Storlube,Paladin,Ashbringer,112 - 99,53%
1383,1951,Sacredkeksin,Paladin,Pyrewood Village,69 - 63,52%
1383,1951,Txötxöfat,Paladin,Mandokir,206 - 193,52%
1383,1951,Cöq,Warrior,Earthshaker,87 - 82,51%
1383,1951,Кагетсу,Priest,Flamegor,196 - 202,49%
1396,1950,Aréx,Warrior,Ashbringer,73 - 43,63%
1396,1950,Konsheesh,Shaman,Gehennas,123 - 78,61%
1396,1950,Puremass,Paladin,Ashbringer,67 - 44,60%
1396,1950,Dimu,Druid,Firemaw,111 - 77,59%
1396,1950,Johnnyd,Shaman,Razorfen,89 - 70,56%
1396,1950,Elexuz,Shaman,Venoxis,98 - 88,53%
1402,1949,Raynzxdk,DeathKnight,Venoxis,83 - 51,62%
1402,1949,Amouranthsub,Druid,Gehennas,47 - 35,57%
1402,1949,Sangrail,Warlock,Earthshaker,55 - 43,56%
1402,1949,Маленькичлен,Paladin,Flamegor,95 - 87,52%
1406,1948,Btrxd,Paladin,Firemaw,51 - 31,62%
1406,1948,Namastex,Shaman,Firemaw,102 - 71,59%
1406,1948,Бульбамес,Hunter,Flamegor,92 - 67,58%
1406,1948,Megcecmpa,Paladin,Firemaw,183 - 143,56%
1406,1948,Maut,Warlock,Golemagg,127 - 126,50%
1411,1947,Toboyeex,Hunter,Everlook,72 - 39,65%
1411,1947,Puqii,Warlock,Venoxis,61 - 35,64%
1411,1947,Squarletx,Paladin,Firemaw,53 - 34,61%
1411,1947,Skyzan,Paladin,Firemaw,46 - 31,60%
1411,1947,Fearcd,Warlock,Firemaw,96 - 67,59%
1411,1947,Kuroudo,Mage,Firemaw,102 - 74,58%
1411,1947,Killblue,Priest,Ashbringer,64 - 49,57%
1411,1947,Worosh,Warrior,Golemagg,75 - 63,54%
1411,1947,Djblaze,Priest,Firemaw,177 - 149,54%
1411,1947,Softtail,Priest,Golemagg,206 - 184,53%
1411,1947,Stakanchek,Shaman,Gehennas,144 - 135,52%
1422,1946,Turaky,Priest,Gehennas,49 - 23,68%
1422,1946,Alé,Paladin,Earthshaker,119 - 64,65%
1422,1946,Ninjatony,Paladin,Earthshaker,73 - 46,61%
1422,1946,Lidely,Shaman,Gehennas,117 - 82,59%
1422,1946,Dnä,Paladin,Sulfuron,98 - 70,58%
1422,1946,Happsor,DeathKnight,Venoxis,120 - 95,56%
1422,1946,Zerach,Priest,Razorfen,88 - 70,56%
1422,1946,Ntguilty,Warrior,Venoxis,128 - 102,56%
1422,1946,Shehabrejal,Shaman,Gehennas,60 - 52,54%
1422,1946,Sewa,Priest,Gehennas,128 - 112,53%
1422,1946,Owlmaco,Druid,Mograine,113 - 101,53%
1422,1946,Mizteryx,Priest,Earthshaker,78 - 74,51%
1434,1945,Bonéless,Warlock,Gehennas,77 - 43,64%
1434,1945,Двухфазная,Shaman,Flamegor,48 - 39,55%
1434,1945,Scrrscrr,Warrior,Transcendence,80 - 66,55%
1437,1944,Chriiz,Warrior,Gehennas,101 - 63,62%
1437,1944,Lacsapyo,Mage,Razorfen,59 - 41,59%
1437,1944,Jackwill,Paladin,Mograine,474 - 357,57%
1437,1944,Jxxyo,Paladin,Venoxis,84 - 68,55%
1437,1944,Zirlo,Priest,Ashbringer,118 - 96,55%
1437,1944,Hyrén,Mage,Razorfen,76 - 62,55%
1437,1944,Cowzedông,Shaman,Gehennas,102 - 101,50%
1444,1943,Hesback,Paladin,Firemaw,75 - 31,71%
1444,1943,Coth,Priest,Pyrewood Village,110 - 58,65%
1444,1943,Karbonaterol,Paladin,Firemaw,88 - 58,60%
1444,1943,Ckayzie,Priest,Firemaw,68 - 48,59%
1444,1943,Clýdeqt,,Firemaw,70 - 60,54%
1444,1943,Paranøia,Priest,Mandokir,93 - 85,52%
1450,1942,Chriizx,Warrior,Firemaw,70 - 46,60%
1450,1942,Natsenx,Shaman,Venoxis,60 - 40,60%
1450,1942,Skeggi,Priest,Earthshaker,72 - 50,59%
1450,1942,Oldveteran,Shaman,Venoxis,113 - 86,57%
1450,1942,Toiletseatx,Priest,Gehennas,80 - 64,56%
1450,1942,Uprisinn,Warrior,Thekal,95 - 79,55%
1450,1942,Khayza,Paladin,Venoxis,114 - 110,51%
1450,1942,Дюшагромсонг,Druid,Flamegor,64 - 70,48%
1458,1941,Onðyourknees,Warrior,Gehennas,74 - 35,68%
1458,1941,Depute,Shaman,Venoxis,63 - 38,62%
1458,1941,Smorchamp,Shaman,Firemaw,69 - 45,61%
1458,1941,Oldboss,Warlock,Golemagg,127 - 90,59%
1458,1941,Nitrist,Paladin,Gehennas,82 - 59,58%
1458,1941,Ketogene,Warlock,Firemaw,102 - 79,56%
1458,1941,Áppo,Druid,Gehennas,104 - 81,56%
1458,1941,Moschkante,Warlock,Venoxis,124 - 100,55%
1458,1941,Birgittà,Priest,Firemaw,53 - 43,55%
1458,1941,Mimaxoxo,Priest,Gehennas,96 - 84,53%
1468,1940,Vodkalemon,Warlock,Firemaw,42 - 14,75%
1468,1940,Foxe,Rogue,Gehennas,75 - 47,61%
1468,1940,Dampbambi,Druid,Firemaw,119 - 80,60%
1468,1940,Lavaklava,Shaman,Gehennas,110 - 79,58%
1468,1940,Bomel,Warrior,Earthshaker,113 - 104,52%
1468,1940,Neetzug,Warrior,Gehennas,98 - 100,49%
1474,1939,Yimingxo,Shaman,Earthshaker,139 - 77,64%
1474,1939,Mirlòl,Rogue,Firemaw,45 - 28,62%
1474,1939,Sandmedic,Shaman,Venoxis,54 - 35,61%
